"Nome comercial","Nome da oportunidade","Telefone principal","Instagram","Segmento","Fonte","Tags","Dor provavel","Gancho - Abordagem","Observacoes"
"Fábio Mello Boutique","NUC TikTok Shop x Fábio Mello Boutique","+55 24 3029-6171","https://www.google.com/search?q=F%C3%A1bio+Mello+Boutique+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Fábio Mello Boutique tem 16 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Fábio Mello Boutique | Local: Barra Mansa | Nota Google: 5.0 (16 avaliacoes) | Categorias: Loja de Roupa, Butique, Loja de roupas de designer, Loja de moda masculina, Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Espaço C","NUC TikTok Shop x Espaço C","+55 24 3326-4054","https://www.google.com/search?q=Espa%C3%A7o+C+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Espaço C tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Espaço C | Local: Barra Mansa | Nota Google: 4.9 (15 avaliacoes) | Categorias: Joalheria especializada em itens personalizados, Loja de acessórios de moda | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Casas Luan","NUC TikTok Shop x Casas Luan","+55 24 3323-3540","https://www.google.com/search?q=Casas+Luan+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Casas Luan tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Casas Luan | Local: Barra Mansa | Nota Google: 4.5 (13 avaliacoes) | Categorias: Loja de moda feminina, Loja de Roupa, Loja de acessórios de moda, Loja de moda masculina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Segunda Pele de Barra Mansa Modas","NUC TikTok Shop x Segunda Pele de Barra Mansa Modas","+55 24 2106-1617","https://www.google.com/search?q=Segunda+Pele+de+Barra+Mansa+Modas+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Segunda Pele de Barra Mansa Modas tem 12 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Segunda Pele de Barra Mansa Modas | Local: Barra Mansa | Nota Google: 4.7 (12 avaliacoes) | Categorias: Loja de lingerie, Loja de roupas de praia, Loja de Roupa, Loja para gestantes | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Loja Jéssica Oliveira","NUC TikTok Shop x Loja Jéssica Oliveira","+55 24 98877-7667","https://www.instagram.com/lojajessicaoliveira/","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Loja Jéssica Oliveira tem 12 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Loja Jéssica Oliveira | Local: Barra Mansa | Nota Google: 4.9 (12 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Rosália Boutique Barra Mansa","NUC TikTok Shop x Rosália Boutique Barra Mansa","+55 24 3323-5430","https://www.google.com/search?q=Ros%C3%A1lia+Boutique+Barra+Mansa+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Rosália Boutique Barra Mansa tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Rosália Boutique Barra Mansa | Local: Barra Mansa | Nota Google: 4.8 (12 avaliacoes) | Categorias: Loja de moda feminina, Loja de vestidos, Organização de eventos e cerimonial, Loja de acessórios de moda, Loja de roupas para ocasiões formais, Loja de noivas | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Saúde na Cama","NUC TikTok Shop x Saúde na Cama","+55 24 99813-9127","https://www.google.com/search?q=Sa%C3%BAde+na+Cama+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Saúde na Cama tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Saúde na Cama | Local: Barra Mansa | Nota Google: 5.0 (10 avaliacoes) | Categorias: Sex Shop, Loja de fantasias, Loja especializada em roupas íntimas | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Donna Pimenta Moda Intima","NUC TikTok Shop x Donna Pimenta Moda Intima","+55 24 98835-9311","https://www.google.com/search?q=Donna+Pimenta+Moda+Intima+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Donna Pimenta Moda Intima tem 9 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Donna Pimenta Moda Intima | Local: Barra Mansa | Nota Google: 5.0 (9 avaliacoes) | Categorias: Loja de lingerie, Sex Shop | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"STYLLU`S MODAS","NUC TikTok Shop x STYLLU`S MODAS","+55 24 3323-0364","https://instagram.com/styllusmodas?igshid=YmMyMTA2M2Y=","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a STYLLU`S MODAS tem 8 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: STYLLU`S MODAS | Local: Barra Mansa | Nota Google: 5.0 (8 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Nancy Meias e Lingerie","NUC TikTok Shop x Nancy Meias e Lingerie","+55 24 3323-0724","https://www.google.com/search?q=Nancy+Meias+e+Lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Nancy Meias e Lingerie tem 7 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Nancy Meias e Lingerie | Local: Barra Mansa | Nota Google: 4.6 (7 avaliacoes) | Categorias: Loja de lingerie | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Glam","NUC TikTok Shop x Glam","+55 24 3324-2955","https://www.instagram.com/glam4youbm?igsh=ZngycDI0MHRkb2Ft","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Glam tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Glam | Local: Barra Mansa | Nota Google: 4.0 (7 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Thais Andrade Modas - Barra Mansa","NUC TikTok Shop x Thais Andrade Modas - Barra Mansa","+55 24 99928-0557","https://www.google.com/search?q=Thais+Andrade+Modas+-+Barra+Mansa+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Thais Andrade Modas - Barra Mansa tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Thais Andrade Modas - Barra Mansa | Local: Barra Mansa | Nota Google: 2.3 (7 avaliacoes) | Categorias: Loja de Roupa | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Fashion Bijuterias","NUC TikTok Shop x Fashion Bijuterias","+55 24 3323-7062","https://www.google.com/search?q=Fashion+Bijuterias+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Fashion Bijuterias tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Fashion Bijuterias | Local: Barra Mansa | Nota Google: 3.0 (6 avaliacoes) | Categorias: Joalheria especializada em itens personalizados | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Absoluta Modas","NUC TikTok Shop x Absoluta Modas","+55 24 3326-5148","https://www.google.com/search?q=Absoluta+Modas+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Absoluta Modas tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Absoluta Modas | Local: Barra Mansa | Nota Google: 5.0 (6 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Burgundy Moda Feminina","NUC TikTok Shop x Burgundy Moda Feminina","+55 24 3323-5237","https://www.google.com/search?q=Burgundy+Moda+Feminina+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Burgundy Moda Feminina tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Burgundy Moda Feminina | Local: Barra Mansa | Nota Google: 4.6 (5 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Belissima Biquini","NUC TikTok Shop x Belissima Biquini","Prospectar presencialmente","https://www.google.com/search?q=Belissima+Biquini+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Belissima Biquini tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Belissima Biquini | Local: Barra Mansa | Nota Google: 5.0 (4 avaliacoes) | Categorias: Loja de roupas de praia | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Aline Rocha lingerie","NUC TikTok Shop x Aline Rocha lingerie","+55 24 98805-3580","https://www.google.com/search?q=Aline+Rocha+lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Aline Rocha lingerie tem 4 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Aline Rocha lingerie | Local: Barra Mansa | Nota Google: 5.0 (4 avaliacoes) | Categorias: Loja de lingerie | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Ok Meias","NUC TikTok Shop x Ok Meias","+55 24 3323-3955","https://www.google.com/search?q=Ok+Meias+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Ok Meias tem 4 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Ok Meias | Local: Barra Mansa | Nota Google: 4.3 (4 avaliacoes) | Categorias: Loja de lingerie | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"GW Boutique","NUC TikTok Shop x GW Boutique","+55 24 98839-3375","https://instagram.com/boutique.gw?igshid=YmMyMTA2M2Y=","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A GW Boutique tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: GW Boutique | Local: Barra Mansa | Nota Google: 4.0 (4 avaliacoes) | Categorias: Loja de moda feminina, Loja de moda masculina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Dona Priê Acessórios e Bijuterias","NUC TikTok Shop x Dona Priê Acessórios e Bijuterias","+55 24 99829-7143","https://instagram.com/dona_prie?utm_medium=copy_link","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Dona Priê Acessórios e Bijuterias tem 3 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Dona Priê Acessórios e Bijuterias | Local: Barra Mansa | Nota Google: 5.0 (3 avaliacoes) | Categorias: Designer de joias, Loja de acessórios de moda | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Nerilda Modas","NUC TikTok Shop x Nerilda Modas","+55 24 3324-0419","https://www.google.com/search?q=Nerilda+Modas+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Nerilda Modas tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Nerilda Modas | Local: Barra Mansa | Nota Google: 5.0 (3 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Anna Luíza Boutique","NUC TikTok Shop x Anna Luíza Boutique","+55 24 3028-0016","https://www.google.com/search?q=Anna+Lu%C3%ADza+Boutique+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Anna Luíza Boutique tem 3 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Anna Luíza Boutique | Local: Barra Mansa | Nota Google: 3.3 (3 avaliacoes) | Categorias: Butique | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Menina Bonita Bijuterias","NUC TikTok Shop x Menina Bonita Bijuterias","+55 24 99832-0139","https://www.google.com/search?q=Menina+Bonita+Bijuterias+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Menina Bonita Bijuterias tem 2 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Menina Bonita Bijuterias | Local: Barra Mansa | Nota Google: 5.0 (2 avaliacoes) | Categorias: Loja de acessórios de moda | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
